id,ad_type,km,car_year,location,zipcode,date_posted,date_scrape,title,price,model,days_tracked,price_change,price_diff,price_diff_pct,time_on_market,first_seen,age,price_per_km,price_per_year,posted_today
3053940996,offer,17300,2021,49685 Emstek,49685,10/04/2025,04/12/2025,Dacia Spring Electric Comfort Business,8990,Spring,5,No Change,0,0.0,0,04/12/2025,4,0.52,1798.0,No
3053941032,offer,284800,2008,84030 Ergolding,84030,10/04/2025,06/12/2025,Dacia Logan Kombi Laureate *TÜV 06/2025/Scheckheft*,1490,Logan,45,Decreased,1000,40.16,0,06/01/2025,17,0.01,82.78,No
3053943398,offer,46000,2020,09116 Chemnitz,09116,10/04/2025,06/12/2025,"Dacia Duster Deal 1.0 TCE KAT bivalent, Benzin / LPG",2190,Duster,44,Decreased,400,15.44,0,06/01/2025,5,0.05,365.0,No
3053944368,offer,116000,2016,77933 Lahr (Schwarzwald),77933,10/04/2025,05/12/2025,Dacia Duster I Laureate 4x2 Motorschden!,4900,Duster,26,No Change,0,0.0,0,05/08/2025,9,0.04,490.0,No
3053949068,offer,43513,2021,09131 Chemnitz,09131,10/04/2025,06/12/2025,Dacia Sandero Deal TCe 100 ECO-G BLUETOOTH+KLIMA+LPG,11890,Sandero,45,No Change,0,0.0,0,06/01/2025,4,0.27,2378.0,No
3053953663,offer,179059,2017,51570 Windeck,51570,10/04/2025,04/12/2025,Dacia Lodgy,4990,Lodgy,3,No Change,0,0.0,0,04/12/2025,8,0.03,554.44,No
3053958342,offer,94000,2012,56579 Rengsdorf,56579,10/04/2025,05/12/2025,Dacia Lodgy Laureate 1.6,6990,Lodgy,35,No Change,0,0.0,0,06/01/2025,13,0.07,499.29,No
3053961851,offer,28904,2021,84032 Altdorf,84032,10/04/2025,05/12/2025,Dacia Sandero II TCe 100 Stepway Celebration Sitzheiz.,13990,Sandero,13,No Change,0,0.0,0,05/08/2025,4,0.48,2798.0,No
3053962539,offer,56000,2009,78247 Hilzingen,78247,10/04/2025,05/12/2025,Dacia Sandero 1.4,1499,Sandero,38,No Change,0,0.0,0,06/01/2025,16,0.03,88.18,No
3053965382,offer,48317,2021,48163 Mecklenbeck,48163,10/04/2025,06/12/2025,Dacia Sandero TCe 100+ECO-G+COMFORT+NAVI+SHZ,11950,Sandero,45,Decreased,810,6.59,0,06/01/2025,4,0.25,2390.0,No
3053966475,offer,47580,2016,18273 Güstrow,18273,10/04/2025,04/12/2025,Dacia Sandero II Stepway Ambiance *TÜV NEU*,7500,Sandero,5,No Change,0,0.0,0,04/12/2025,9,0.16,750.0,No
3053973174,offer,131000,2009,67071 Ludwigshafen,67071,10/04/2025,06/12/2025,Dacia Sandero Klima Neu Tüv,2499,Sandero,46,No Change,0,0.0,0,06/01/2025,16,0.02,147.0,No
3053974414,offer,97700,2020,33415 Verl,33415,10/04/2025,04/12/2025,Dacia Sandero II Stepway Prestige,7990,Sandero,5,No Change,0,0.0,0,04/12/2025,5,0.08,1331.67,No
3053978248,offer,49515,2020,58093 Hagen,58093,10/04/2025,04/12/2025,Dacia Duster,15900,Duster,5,No Change,0,0.0,0,04/12/2025,5,0.32,2650.0,No
3053978528,offer,170000,2014,97941 Tauberbischofsheim,97941,10/04/2025,04/12/2025,Unfall Dacia Sandero dci,,Sandero,2,Unknown,,,0,04/12/2025,11,,,No
3053984062,offer,72521,2020,90431 Gaismannshof,90431,10/04/2025,04/12/2025,"Dacia Logan 1,0 Benzin Essential 1-Hand KD gepflegt WR",7970,Logan,5,No Change,0,0.0,0,04/12/2025,5,0.11,1328.33,No
3053985029,offer,181000,2009,09575 Eppendorf,09575,10/04/2025,04/12/2025,Dacia Sandero,1100,Sandero,5,No Change,0,0.0,0,04/12/2025,16,0.01,64.71,No
3053987186,offer,28000,2018,42655 Solingen,42655,10/04/2025,06/12/2025,Dacia Dokker Comfort NAVI + 1HAND von Oma geb.1940,13999,Dokker,45,Decreased,901,6.05,0,06/01/2025,7,0.5,1749.88,No
3053996251,offer,6500,2023,94536 Eppenschlag,94536,10/04/2025,05/12/2025,Dacia Sandero III Stepway TCe 110 Extreme*Schiebedach*,18990,Sandero,31,No Change,0,0.0,0,06/01/2025,2,2.92,6330.0,No
3054002472,offer,73242,2014,36381 Schlüchtern,36381,10/04/2025,06/12/2025,Dacia Sandero II Stepway Prestige,8900,Sandero,45,No Change,0,0.0,0,06/01/2025,11,0.12,741.67,No
3054007610,offer,242000,2011,16727 Oberkrämer,16727,10/04/2025,04/12/2025,Dacia Duster dCi 110 4x4 Prestige  ATM=160.000km,6500,Duster,1,No Change,0,0.0,,04/12/2025,14,0.03,433.33,No
3054008473,offer,94000,2010,58638 Iserlohn,58638,10/04/2025,05/12/2025,DACIA SANDERO,1750,Sandero,37,No Change,0,0.0,0,06/01/2025,15,0.02,109.38,No
3054009458,offer,138000,2012,66957 Schweix,66957,10/04/2025,04/12/2025,Dacia Sandero Stepway 1.5DCI 90ps mit Klima,1990,Sandero,1,No Change,0,0.0,,04/12/2025,13,0.01,142.14,No
3054017147,offer,75000,2019,24211 Postfeld,24211,10/04/2025,04/12/2025,Dacia Sandero Stapway LPG,8900,Sandero,5,No Change,0,0.0,0,04/12/2025,6,0.12,1271.43,No
3054018526,offer,175000,2016,06571 Roßleben,06571,10/04/2025,04/12/2025,"Dacia Sandero Stepway,  wenig km",,Sandero,4,Unknown,,,0,04/12/2025,9,,,No
3054030953,offer,102000,2009,35460 Staufenberg,35460,10/04/2025,05/12/2025,Dacia sandero,2700,Sandero,37,No Change,0,0.0,0,06/01/2025,16,0.03,158.82,No
3054031406,offer,103413,2010,45884 Gelsenkirchen,45884,10/04/2025,05/12/2025,Dacia Sandero 1.6 Stepway ~ERST 103T KM~TÜV 05/2025~,2200,Sandero,7,Decreased,300,12.0,0,05/08/2025,15,0.02,137.5,No
3054031621,offer,98456,2019,08223 Neustadt Vogtland,08223,10/04/2025,04/12/2025,Dacia Dokker 1.3 TCE Comfort,9876,Dokker,1,No Change,0,0.0,,04/12/2025,6,0.1,1410.86,No
3054036445,offer,242000,2011,16727 Oberkrämer,16727,10/04/2025,04/12/2025,Dacia Duster 4x4 Prestige ATM=160.000km,6500,Duster,5,No Change,0,0.0,0,04/12/2025,14,0.03,433.33,No
3054052336,offer,100000,2017,69469 Weinheim,69469,10/04/2025,04/12/2025,Dacia SANDERO°II°STEPWAY°CELEBRATION°AHK°NAVI°KAM°AUT°,10999,Sandero,5,No Change,0,0.0,0,04/12/2025,8,0.11,1222.11,No
3054053112,offer,23000,2020,69469 Weinheim,69469,10/04/2025,04/12/2025,Dacia SANDERO°II°STEPWAY°PRESTIGE°NAV°AUT°NUR-23TKM°,13899,Sandero,5,No Change,0,0.0,0,04/12/2025,5,0.6,2316.5,No
3054053228,offer,57000,2016,69469 Weinheim,69469,10/04/2025,04/12/2025,Dacia SANDERO°STEPWAY°PRESTIGE°NUR57TKM°KLIMA°TEMPOMAT,9999,Sandero,5,No Change,0,0.0,0,04/12/2025,9,0.18,999.9,No
3054054096,offer,37000,2019,69469 Weinheim,69469,10/04/2025,04/12/2025,Dacia DUSTER°IIPRESTIGE°NAV°KAM°AHK°SHZ°1.HAND°37TKM°,15790,Duster,3,No Change,0,0.0,0,04/12/2025,6,0.43,2255.71,No
3054055829,offer,81256,2019,35510 Butzbach,35510,10/04/2025,05/12/2025,Dacia Duster  Blue dCI 115 Comfort 4WD ( 1 Hand ),16990,Duster,24,No Change,0,0.0,0,05/08/2025,6,0.21,2427.14,No
3054056547,offer,147600,2010,83026 Rosenheim,83026,10/04/2025,04/12/2025,Dacia Sandero  Klima Top Zustand,3100,Sandero,4,Decreased,100,3.23,0,04/12/2025,15,0.02,193.75,No
3054058187,offer,50800,2021,01139 Pieschen,01139,10/04/2025,04/12/2025,Dacia Lodgy Stepway*7-Sitzer*NAVI*KAMERA*ALU*DAB*SIHZ*,14999,Lodgy,5,No Change,0,0.0,0,04/12/2025,4,0.3,2999.8,No
3054063803,offer,9850,2022,50259 Pulheim,50259,10/04/2025,06/12/2025,Dacia Duster II Comfort/GARANTIE/360°KAMERA/LPG-BENZIN,17999,Duster,45,No Change,0,0.0,0,06/01/2025,3,1.83,4499.75,No
3054065515,offer,8660,2019,50321 Brühl,50321,10/04/2025,04/12/2025,Dacia Sandero TCe 90 (S&S) Comfort,9850,Sandero,5,No Change,0,0.0,0,04/12/2025,6,1.14,1407.14,No
3054068050,offer,38500,2022,90431 Doos,90431,10/04/2025,04/12/2025,"Dacia Sandero TCe 90 Essential, Klima, Tempomat, LED",11750,Sandero,6,No Change,0,0.0,0,05/08/2025,3,0.31,2937.5,No
3054072062,offer,136131,2011,86529 Schrobenhausen,86529,10/04/2025,04/12/2025,Dacia Duster Prestige 2WD Klima°Leder°AHK°CD°Sthz°AUX°,5990,Duster,5,No Change,0,0.0,0,04/12/2025,14,0.04,399.33,No
3054075730,offer,202000,2014,97320 Albertshofen,97320,10/04/2025,05/12/2025,Dacia Duster 4x4,9299,Duster,37,No Change,0,0.0,0,06/01/2025,11,0.05,774.92,No
3054084380,offer,9752,2022,42651 Solingen,42651,10/04/2025,04/12/2025,Dacia Duster TCe150 II FL Prestige*AUTOM*Sitzh. +R-CAM,20980,Duster,7,No Change,0,0.0,0,04/12/2025,3,2.15,5245.0,No
3054084512,offer,28800,2022,42651 Solingen,42651,09/05/2025,06/12/2025,Dacia Sandero III Stepway LPG 17 Zoll ALLWETTERNAVI 1.,14980,Sandero,48,No Change,0,0.0,0,05/01/2025,3,0.52,3745.0,No
3054085217,offer,28190,2024,42651 Solingen,42651,09/05/2025,06/12/2025,Dacia Sandero III Stepway*Navi+R-CAM+Sitzheiz PDC,15980,Sandero,49,No Change,0,0.0,0,05/01/2025,1,0.57,7990.0,No
3054085938,offer,191454,2011,21614 Buxtehude,21614,10/04/2025,04/12/2025,Dadia sandero,2500,Sandero,2,No Change,0,0.0,0,04/12/2025,14,0.01,166.67,No
3054091317,offer,273000,2009,66806 Ensdorf,66806,10/04/2025,04/12/2025,Dacia Sandero Ambiance,950,Sandero,1,No Change,0,0.0,,04/12/2025,16,0.0,55.88,No
3054095425,offer,100000,2015,41334 Nettetal,41334,10/04/2025,04/12/2025,Dacia Lodgy Lpg,5600,Lodgy,5,No Change,0,0.0,0,04/12/2025,10,0.06,509.09,No
3054096581,offer,55583,2019,72766 Reutlingen,72766,10/04/2025,04/12/2025,Dacia Sandero II Essential| Scheckheftgepflegt,7999,Sandero,9,Increased,600,8.11,0,05/08/2025,6,0.14,1142.71,No
3054108778,offer,118712,2016,59227 Ahlen,59227,10/04/2025,04/12/2025,Dacia Sandero II Stepway Ambiance *Euro 6*1. Hand*,7999,Sandero,5,No Change,0,0.0,0,04/12/2025,9,0.07,799.9,No
3054117722,offer,2800,2025,54568 Lissingen,54568,10/04/2025,04/12/2025,"Dacia Sandero STEPWAY TCE Extreme+  , 110 PS, neuwertig !",18900,Sandero,5,No Change,0,0.0,0,04/12/2025,0,6.75,18900.0,No
3054120213,offer,86000,2013,66894 Bechhofen,66894,10/04/2025,04/12/2025,Dacia Sandero Stepway,2650,Sandero,5,No Change,0,0.0,0,04/12/2025,12,0.03,203.85,No
3054131275,offer,123000,2014,92676 Eschenbach,92676,10/04/2025,04/12/2025,Dacia Duster 1.6 16V 105 Laureate 4x2 USB|Klima,6890,Duster,5,No Change,0,0.0,0,04/12/2025,11,0.06,574.17,No
3054136589,offer,147000,2012,66127 Klarenthal,66127,10/04/2025,04/12/2025,Dacia Duster dCi 90 4x2 *Klimaanlage*Anhängerkupplung*EURO5,5990,Duster,3,No Change,0,0.0,0,04/12/2025,13,0.04,427.86,No
3054137195,offer,55000,2019,65719 Hofheim am Taunus,65719,10/04/2025,05/12/2025,Dacia Dokker Stepway Benzin/LPG *1.HAND+LKW Zulassung*,15450,Dokker,12,No Change,0,0.0,0,05/08/2025,6,0.28,2207.14,No
3054143289,offer,95724,2015,10369 Lichtenberg,10369,10/04/2025,04/12/2025,Dacia LODGY STEPWAY  7-SITZER / ERST 95724 KM,8490,Lodgy,5,No Change,0,0.0,0,04/12/2025,10,0.09,771.82,No
3054143444,offer,218000,2010,27321 Thedinghausen,27321,10/04/2025,04/12/2025,Dacia Logan 1.5 Diesel Lang Klima Zv E-Fenster AHK TÜV juli2025,2200,Logan,5,No Change,0,0.0,0,04/12/2025,15,0.01,137.5,No
3054149115,offer,29000,2018,66687 Wadern,66687,10/04/2025,04/12/2025,Dacia Sandero TCe 90 Stepway Celebration Stepway C...,11250,Sandero,5,No Change,0,0.0,0,04/12/2025,7,0.39,1406.25,No
3054150798,offer,122000,2014,41061 Mönchengladbach,41061,10/04/2025,05/12/2025,Dacia Logan MCV II Kombi Prestige/Klima/Navi/Tüv-Neu/T,4950,Logan,14,No Change,0,0.0,0,05/08/2025,11,0.04,412.5,No
3054159244,offer,6000,2023,44263 Hörde,44263,10/04/2025,04/12/2025,Dacia Sandero III Stepway Comfort LPG/Kamera/CarPlay,14990,Sandero,4,No Change,0,0.0,0,04/12/2025,2,2.5,4996.67,No
3054165664,offer,94000,2014,46238 Bottrop,46238,10/04/2025,04/12/2025,"Dacia sandero 1,2 16v tüv 1_ 2026",2300,Sandero,5,No Change,0,0.0,0,04/12/2025,11,0.02,191.67,No
3054166339,offer,117290,2019,08491 Netzschkau,08491,10/04/2025,05/12/2025,Dacia Logan Stepway Celebration Klima Navi 117 tkm,7390,Logan,29,No Change,0,0.0,0,05/08/2025,6,0.06,1055.71,No
3054167643,offer,15000,2024,72766 Reutlingen,72766,10/04/2025,04/12/2025,Dacia Sandero ECO-G 100 Stepway Extreme+ Stepway E...,18400,Sandero,6,Increased,800,4.55,0,05/08/2025,1,1.23,9200.0,No
3054177705,offer,11076,2018,04838 Eilenburg,04838,10/04/2025,04/12/2025,"Auto zu verkaufen,",12000,Other,6,Increased,500,4.35,0,05/08/2025,7,1.08,1500.0,No
3054180167,offer,168000,2017,42275 Oberbarmen,42275,10/04/2025,04/12/2025,Dacia Logan MCV dCi Diesel 90 AUTOMATIK KLIMA Scheckheft TÜV,6400,Logan,35,No Change,0,0.0,0,05/01/2025,8,0.04,711.11,No
3054181758,offer,146049,2009,78467 Konstanz,78467,10/04/2025,04/12/2025,Dacia Logan,2050,Logan,2,No Change,0,0.0,0,04/12/2025,16,0.01,120.59,No
3054182490,offer,34650,2023,42119 Elberfeld,42119,10/04/2025,04/12/2025,Dacia Duster TCe 130 Extreme II,20900,Duster,5,No Change,0,0.0,0,04/12/2025,2,0.6,6966.67,No
3054183172,offer,25759,2022,49477 Ibbenbüren,49477,10/04/2025,04/12/2025,Dacia Spring Comfort Plus o. Look-Paket Ora,11450,Spring,5,No Change,0,0.0,0,04/12/2025,3,0.44,2862.5,No
3054184008,offer,91800,2009,85570 Markt Schwaben,85570,10/04/2025,04/12/2025,Dacia Logan 1.4,3100,Logan,1,No Change,0,0.0,,04/12/2025,16,0.03,182.35,No
3054185506,offer,74080,2021,45141 Stoppenberg,45141,10/04/2025,05/12/2025,Dacia Duster Deal TCe 100 ECO-G 2WD KAMERA PDC NAVI AC,13480,Duster,27,No Change,0,0.0,0,05/08/2025,4,0.18,2696.0,No
3054193751,offer,225300,2008,87437 Kempten,87437,10/04/2025,05/12/2025,"Dacia Logan 1,4 AHK TÜV NEU",2190,Logan,15,Decreased,100,4.57,0,05/08/2025,17,0.01,121.67,No
3054197319,offer,18000,2019,09125 Altchemnitz,09125,10/04/2025,05/12/2025,Dacia Sandero Stepway Prestige TCe 90 Kamera/PDC/Tempo.18000 Km,11400,Sandero,18,Decreased,200,1.75,0,05/08/2025,6,0.63,1628.57,No
3054202815,offer,83575,2019,44629 Herne,44629,10/04/2025,04/12/2025,Dacia Sandero Stepway Prestige dCi KLIMA RFK PDC BT,9777,Sandero,5,No Change,0,0.0,0,04/12/2025,6,0.12,1396.71,No
3054202998,offer,47972,2022,44629 Herne,44629,10/04/2025,06/12/2025,Dacia Duster Prestige+ TCe 130 NAVI SHZ PDC KLIMA BT,20888,Duster,45,No Change,0,0.0,0,06/01/2025,3,0.44,5222.0,No
3054203229,offer,234677,2011,31582 Nienburg (Weser),31582,10/04/2025,04/12/2025,dacia sandero Benziner,1050,Sandero,5,No Change,0,0.0,0,04/12/2025,14,0.0,70.0,No
3054203995,offer,50627,2020,44629 Herne,44629,10/04/2025,04/12/2025,Dacia Duster Comfort TCe 100 LPG NAVI AHK PDC KLIMA,14444,Duster,5,No Change,0,0.0,0,04/12/2025,5,0.29,2407.33,No
3054204382,offer,89000,2014,68519 Viernheim,68519,10/04/2025,04/12/2025,Dacia Duster|Tüv Neu|Navi|Leder|Sitzhzng|Tempomat|PDC,7399,Duster,5,No Change,0,0.0,0,04/12/2025,11,0.08,616.58,No
3054207391,offer,130380,2014,24105 Kiel,24105,10/04/2025,04/12/2025,"DACIA DOKKER TÜV 01,2027, STEUERKETTE ,U, OIL NEU",5450,Dokker,5,No Change,0,0.0,0,04/12/2025,11,0.04,454.17,No
3054221465,offer,158000,2014,49596 Gehrde,49596,10/04/2025,06/12/2025,"Dacia Sandero II Stepway Prestige *Navi, AHK, Freisp.",6890,Sandero,45,No Change,0,0.0,0,06/01/2025,11,0.04,574.17,No
3054230415,offer,68100,2012,73240 Wendlingen am Neckar,73240,10/04/2025,04/12/2025,Dacia Sandero Stepway 1.6,5999,Sandero,5,No Change,0,0.0,0,04/12/2025,13,0.09,428.5,No
3054241280,wanted,120000,2016,26441 Jever,26441,10/04/2025,05/12/2025,*Suche Dacia Dokker oder Citroën Berlingo!!*,7500,Dokker,30,No Change,0,0.0,0,06/01/2025,9,0.06,750.0,No
3054241864,offer,98000,2014,70435 Zuffenhausen,70435,10/04/2025,04/12/2025,Dacia Sandero TCe 90 S/S Stepway neuer TÜV,5400,Sandero,3,No Change,0,0.0,0,04/12/2025,11,0.06,450.0,No
3054251058,offer,149999,2016,87527 Sonthofen,87527,10/04/2025,05/12/2025,Dacia Dokker dCi 90 Stepway Stepway,7700,Dokker,10,Increased,500,6.49,0,05/08/2025,9,0.05,770.0,No
3054251512,offer,124700,2016,90431 Leyh,90431,10/04/2025,05/12/2025,Dacia Sandero II Ambiance 1.2 Klima Euro.6,5200,Sandero,39,No Change,0,0.0,0,06/01/2025,9,0.04,520.0,No
3054251971,offer,48241,2019,18437 Stralsund,18437,10/04/2025,06/12/2025,Dacia Lodgy 1.3 TCe Stepway Navi Kamera Sitzheizung Te,16990,Lodgy,44,Decreased,500,2.94,0,06/01/2025,6,0.35,2427.14,No
3054252229,offer,47268,2018,06295 Eisleben,06295,10/04/2025,04/12/2025,Dacia Sandero Stepway II 0.9 TCe Klimaaut. Kamera PDC,13950,Sandero,6,No Change,0,0.0,0,05/08/2025,7,0.3,1743.75,No
3054252864,offer,19585,2024,41464 Neuss,41464,10/04/2025,05/12/2025,Dacia Duster II 4WD EU6d AWD 1.3 TCe 150 Extreme,24750,Duster,26,No Change,0,0.0,0,05/08/2025,1,1.26,12375.0,No
3054255203,offer,135000,2009,66115 Burbach,66115,10/04/2025,04/12/2025,Dacia Logan 1.6 MCV Kombi Laureate 1.Hand,3900,Logan,5,No Change,0,0.0,0,04/12/2025,16,0.03,229.41,No
3054256702,offer,241236,2014,25485 Bilsen,25485,10/04/2025,04/12/2025,Ich suche Dacia Logan Sandero Duster Dokker 2011-2013,5000,Sandero,5,No Change,0,0.0,0,04/12/2025,11,0.02,416.67,No
3054259456,offer,104000,2019,25469 Halstenbek,25469,10/04/2025,04/12/2025,Dacia Sandero Stepway,9000,Sandero,3,Decreased,250,2.78,0,04/12/2025,6,0.09,1285.71,No
3054264427,offer,49000,2020,45147 Essen-​West,45147,10/04/2025,05/12/2025,Dacia Lodgy SCe 110 ECO-G Stepway Plus AHK LED-Ablendl,14900,Lodgy,37,No Change,0,0.0,0,06/01/2025,5,0.3,2483.33,No
3054270734,offer,23450,2022,71364 Winnenden,71364,11/04/2025,04/13/2025,Dacia Sandero III Comfort *LED*Tempomat*,8900,Sandero,4,No Change,0,0.0,0,04/13/2025,3,0.38,2225.0,No
3054274052,offer,19800,2021,70469 Feuerbach,70469,11/04/2025,04/13/2025,Dacia Duster II 2WD Celebration mit Rückfahkamera,17900,Duster,2,No Change,0,0.0,0,04/13/2025,4,0.9,3580.0,No
3054275363,offer,230000,2007,14913 Niedergörsdorf,14913,11/04/2025,04/13/2025,"Dacia, Logan",425,Logan,3,No Change,0,0.0,0,04/13/2025,18,0.0,22.37,No
3054275403,offer,56000,2018,30827 Garbsen,30827,11/04/2025,04/13/2025,"Dacia Dokker 1,6i GAS Comfort 56000 KM TÜV 4.27 AHK KL",9450,Dokker,4,No Change,0,0.0,0,04/13/2025,7,0.17,1181.25,No
3054276534,offer,70500,2019,98646 Hildburghausen,98646,11/04/2025,05/12/2025,Dacia Lodgy Blue dCi 115 Stepway Kamera + Sitzheizung,13450,Lodgy,16,Decreased,590,4.39,0,05/08/2025,6,0.19,1921.43,No
3054277974,offer,41234,2023,01257 Lockwitz,01257,11/04/2025,06/12/2025,Dacia Duster Extreme TCe 150 PS EDC Automatik!,19890,Duster,41,No Change,0,0.0,0,06/01/2025,2,0.48,6630.0,No
3054279356,offer,56000,2018,30827 Garbsen,30827,11/04/2025,04/13/2025,"Dacia Dokker 1,6i GAS Comfort 56000 KM TÜV 4.27 AHK KL",9450,Dokker,4,No Change,0,0.0,0,04/13/2025,7,0.17,1181.25,No
3054284292,offer,132000,2018,99974 Mühlhausen,99974,11/04/2025,04/13/2025,DACIA LOGAN MCV 2 Bj. 2018,3999,Logan,4,Decreased,349,8.73,0,04/13/2025,7,0.03,499.88,No
3054307441,offer,43000,2022,79429 Malsburg-​Marzell,79429,11/04/2025,06/12/2025,Dacia Jogger TCe 110 Expression 5-Sitzer Expression,15950,Jogger,45,Decreased,350,2.15,0,06/01/2025,3,0.37,3987.5,No
3054308203,offer,55286,2022,78532 Tuttlingen,78532,11/04/2025,04/13/2025,Dacia Jogger 1.0 TCe 110 Extreme+ 7-Sitzer,16800,Jogger,4,No Change,0,0.0,0,04/13/2025,3,0.3,4200.0,No
3054309879,offer,122724,2014,03044 Cottbus,03044,11/04/2025,06/12/2025,Dacia Duster I Laureate 4x2 Klima Sitzhzg Allwetter,6699,Duster,44,No Change,0,0.0,0,06/01/2025,11,0.05,558.25,No
3054316830,offer,36300,2022,77866 Rheinau,77866,18/04/2025,04/20/2025,Dacia Sandero,13000,Sandero,5,Decreased,500,3.85,0,04/20/2025,3,0.36,3250.0,No
3054318110,offer,60000,2015,76316 Malsch,76316,11/04/2025,06/12/2025,Dacia Logan MCV,3999,Logan,45,No Change,0,0.0,0,06/01/2025,10,0.07,363.55,No
3054329652,offer,24400,2019,68199 Mannheim,68199,11/04/2025,04/13/2025,Dacia Duster Essentiel,10000,Duster,3,No Change,0,0.0,0,04/13/2025,6,0.41,1428.57,No
3054330676,offer,24400,2019,68199 Mannheim,68199,11/04/2025,04/13/2025,Dacia Duster SCe 115 2WD Essential Essential,10000,Duster,4,No Change,0,0.0,0,04/13/2025,6,0.41,1428.57,No
3054341652,offer,75000,2008,88299 Leutkirch im Allgäu,88299,11/04/2025,05/11/2025,Dacia Logan,,Logan,8,Unknown,,,0,05/08/2025,17,,,No
3054348536,offer,178000,2015,15711 Königs Wusterhausen,15711,11/04/2025,05/12/2025,Dacia Lodgy 1.5dCi Euro5 Klima 5 Sitzer 6 Gang,2999,Lodgy,25,No Change,0,0.0,0,05/08/2025,10,0.02,272.64,No
3054350838,offer,24300,2023,04207 Grünau-​Siedlung,04207,11/04/2025,04/13/2025,Dacia Sandero TCe 90 Expression AppleCarPlay,12600,Sandero,4,No Change,0,0.0,0,04/13/2025,2,0.52,4200.0,No
3054357619,offer,88000,2020,73457 Essingen,73457,11/04/2025,05/12/2025,Dacia Dokker 1.3 TCE Comfort*2.HAND-EURO 6-NAVI-PDC*,13490,Dokker,34,No Change,0,0.0,0,06/01/2025,5,0.15,2248.33,No
3054358498,offer,71000,2018,53359 Rheinbach,53359,11/04/2025,04/13/2025,Dacia Duster II Prestige 1Hand/Navi/Kamera/AHK//71Tkm,12898,Duster,4,No Change,0,0.0,0,04/13/2025,7,0.18,1612.25,No
3054360205,offer,50863,2021,38644 Goslar,38644,11/04/2025,04/13/2025,Dacia Sandero III 1.0 TCe 90 Stepway Comfort *NAVI*LED,13804,Sandero,2,No Change,0,0.0,0,04/13/2025,4,0.27,2760.8,No
3054363062,offer,30500,2023,66787 Wadgassen,66787,11/04/2025,05/12/2025,Dacia Sandero TCe 100 ECO-G Comfort Comfort,13999,Sandero,29,No Change,0,0.0,0,06/01/2025,2,0.46,4666.33,No
3054365099,offer,144000,2016,61138 Niederdorfelden,61138,11/04/2025,04/13/2025,Dacia Logan MCV II 1.2 Kombi Ambiance 1.Hand Tüv neu,3950,Logan,4,No Change,0,0.0,0,04/13/2025,9,0.03,395.0,No
3054367244,offer,91500,2020,08289 Schneeberg,08289,11/04/2025,06/12/2025,Dacia Sandero II*Klima*,8990,Sandero,44,No Change,0,0.0,0,06/01/2025,5,0.1,1498.33,No
3054373283,offer,252000,2009,50354 Hürth,50354,11/04/2025,05/12/2025,Dacia Logan MCV 1.5 dCi Ambiance 50kW Ambiance,1850,Logan,24,No Change,0,0.0,0,05/08/2025,16,0.01,108.82,No
3054376027,offer,252000,2009,50354 Hürth,50354,11/04/2025,04/13/2025,Dacia Logan,1850,Logan,4,No Change,0,0.0,0,04/13/2025,16,0.01,108.82,No
3054376897,offer,123501,2019,53359 Rheinbach,53359,11/04/2025,05/12/2025,Dacia Duster II Prestige 1Hand/Kamera/Ledar/Neue Motor,12998,Duster,15,No Change,0,0.0,0,05/08/2025,6,0.11,1856.86,No
3054383619,offer,126000,2010,82110 Germering,82110,11/04/2025,04/13/2025,"Dacia Sandero 1,6 Motor Benzin",1400,Sandero,4,No Change,0,0.0,0,04/13/2025,15,0.01,87.5,No
3054384539,offer,93000,2009,41236 Mönchengladbach,41236,11/04/2025,04/13/2025,Dacia Sandero 1.4 MPI - bitte Text gründlich durchlese,1350,Sandero,3,Decreased,150,11.11,0,04/13/2025,16,0.01,79.41,No
3054390219,offer,92000,2015,24113 Hassee-​Vieburg,24113,11/04/2025,04/13/2025,Dacia Logan MCV II Kombi Prestige,4250,Logan,2,No Change,0,0.0,0,04/13/2025,10,0.05,386.36,No
3054390251,offer,67850,2014,08289 Schneeberg,08289,11/04/2025,06/12/2025,Dacia Lodgy 1.5 dCi*67850 km*,8990,Lodgy,44,No Change,0,0.0,0,06/01/2025,11,0.13,749.17,No
3054401922,offer,1500,2024,66386 St. Ingbert,66386,11/04/2025,04/13/2025,Dacia Sandero Stepway Extrem  TCE100 LPG Media Nav / C,18180,Sandero,4,No Change,0,0.0,0,04/13/2025,1,12.12,9090.0,No
3054402681,offer,184000,2013,46045 Oberhausen,46045,11/04/2025,05/08/2025,Dacia Lodgy Laureate Klimaanlage Allwetterreifen PDC,3650,Lodgy,5,No Change,0,0.0,0,05/08/2025,12,0.02,280.77,No
3054405468,offer,19450,2023,30177 Vahrenwald-​List,30177,11/04/2025,04/13/2025,Dacia Sandero Stepway TCe 90 Expression,13980,Sandero,4,No Change,0,0.0,0,04/13/2025,2,0.72,4660.0,No
3054407685,offer,50800,2023,84048 Mainburg,84048,11/04/2025,05/12/2025,Dacia Sandero III incl. Winterräder LM LED PDC,13460,Sandero,19,No Change,0,0.0,0,05/08/2025,2,0.26,4486.67,No
3054420779,offer,242000,2007,45661 Recklinghausen,45661,11/04/2025,04/13/2025,Dacia Logan Mcv,800,Logan,2,No Change,0,0.0,0,04/13/2025,18,0.0,42.11,No
